ID,name,normalized_name,price,approximation,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
256905,Thymos Chilli mleté 25 g,thymos chilli mlete 25 g,0.7,0,38,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256906,Thymos Paprika štipľavá mletá 25 g,thymos paprika stiplava mleta 25 g,0.7,0,47,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256907,Thymos Rasca celá 28 g,thymos rasca cela 28 g,0.81,0,8,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256908,Thymos Zázvor mletý 20 g,thymos zazvor mlety 20 g,0.52,0,7,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256909,Thymos Čierne korenie mleté 80 g,thymos cierne korenie mlete 80 g,2.1,0,24,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256910,Thymos Majorán sušený drvený 20 g,thymos majoran suseny drveny 20 g,0.93,0,11,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256911,Thymos Rasca celá 100 g,thymos rasca cela 100 g,1.76,0,16,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256912,Mäspoma Cesnak granulovaný 30 g,maspoma cesnak granulovany 30 g,0.93,0,71,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256913,Mäspoma Chilli papričky 7 g,maspoma chilli papricky 7 g,0.77,0,42,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256914,Thymos Koriander celý 20 g,thymos koriander cely 20 g,0.7,0,16,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256915,Mäspoma Korenie biele mleté 20 g,maspoma korenie biele mlete 20 g,1.04,0,42,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256916,Mäspoma Korenie nové celé 15 g,maspoma korenie nove cele 15 g,0.93,0,27,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256917,Mäspoma Muškátový orech mletý 20 g,maspoma muskatovy orech mlety 20 g,1.17,0,36,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256918,Mäspoma Paprika štipľavá mletá 25 g,maspoma paprika stiplava mleta 25 g,0.93,0,19,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256919,Mäspoma Rozmarín drvený 15 g,maspoma rozmarin drveny 15 g,0.93,0,25,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256920,Thymos Rasca mletá 28 g,thymos rasca mleta 28 g,0.81,0,6,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256921,Thymos Bobkový list drvený vo vrecku 5 x 1 g (5 g),thymos bobkovy list drveny vo vrecku 5 x 1 g (5 g),0.52,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256922,Mäspoma Škorica celá 3 ks,maspoma skorica cela 3 ks,0.7,0,8,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256923,Mäspoma Žitavská paprika sladká mletá 75 g,maspoma zitavska paprika sladka mleta 75 g,2.61,0,29,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256924,Kotányi Medvedí cesnak krájaný 6 g,kotanyi medvedi cesnak krajany 6 g,1.17,0,22,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256925,Kotányi Paprika údená mletá 25 g,kotanyi paprika udena mleta 25 g,1.17,0,29,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256926,Thymos Marco Polo Škorica celá 7 g,thymos marco polo skorica cela 7 g,0.53,0,23,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256927,Stockwell & Co. Rasca celá 40 g,stockwell & co. rasca cela 40 g,0.43,0,80,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256928,Stockwell & Co. Paprika sladká mletá 30 g,stockwell & co. paprika sladka mleta 30 g,0.34,0,49,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256929,Stockwell & Co. Maďarská paprika sladká mletá 250 g,stockwell & co. madarska paprika sladka mleta 250 g,3.5,0,12,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256930,Stockwell & Co. Paprika štipľavá mletá 20 g,stockwell & co. paprika stiplava mleta 20 g,0.29,0,16,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256931,Stockwell & Co. Nové korenie celé 12 g,stockwell & co. nove korenie cele 12 g,0.28,0,50,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256932,Vitana Pomarančová kôra mletá 13 g,vitana pomarancova kora mleta 13 g,1.17,0,26,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256933,Thymos Marco Polo Bravčové pečené 20 g,thymos marco polo bravcove pecene 20 g,0.73,0,24,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256934,Thymos Marco Polo Grilovacie korenie 40 g,thymos marco polo grilovacie korenie 40 g,0.73,0,46,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256935,Thymos Marco Polo Gulášové korenie 30 g,thymos marco polo gulasove korenie 30 g,0.73,0,63,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256936,Thymos Marco Polo Pečené kurča 20 g,thymos marco polo pecene kurca 20 g,0.73,0,11,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256937,Thymos Marco Polo Pečené zemiaky 20 g,thymos marco polo pecene zemiaky 20 g,0.39,0,27,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256938,Mäspoma Grilovacia zmes 50 g,maspoma grilovacia zmes 50 g,0.93,0,29,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256939,Thymos Gulášové korenie 26 g,thymos gulasove korenie 26 g,0.81,0,14,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256940,Thymos Gyros 35 g,thymos gyros 35 g,0.81,0,30,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256941,Thymos Tzatziky 30 g,thymos tzatziky 30 g,0.81,0,24,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256942,Kotányi Guláš koreninový prípravok 26 g,kotanyi gulas koreninovy pripravok 26 g,1.05,0,25,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256943,Thymos Maďarský guláš 25 g,thymos madarsky gulas 25 g,0.81,0,31,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256944,Kotányi Koreninový prípravok na Maďarský guláš 25 g,kotanyi koreninovy pripravok na madarsky gulas 25 g,1.05,0,22,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256945,Vitana Guláš maďarský 28 g,vitana gulas madarsky 28 g,1.17,0,15,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256946,Mäspoma Gulášová zmes 50 g,maspoma gulasova zmes 50 g,0.93,0,34,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256947,Tesco Gulášové korenie 30 g,tesco gulasove korenie 30 g,0.32,0,110,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256948,Thymos Marináda paradajková s cesnakom 90 g,thymos marinada paradajkova s cesnakom 90 g,0.98,0,8,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256949,Thymos Marináda pikantná 90 g,thymos marinada pikantna 90 g,0.98,0,7,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256950,Thymos Marináda medová pikantná 80 g,thymos marinada medova pikantna 80 g,0.98,0,22,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256951,Thymos Marináda s pivom a medom 90 g,thymos marinada s pivom a medom 90 g,0.98,0,32,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256952,Thymos Marináda gril 90 g,thymos marinada gril 90 g,0.98,0,19,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256953,Thymos Marináda kurča 90 g,thymos marinada kurca 90 g,0.98,0,13,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256954,Thymos Tekutá marináda kurča s medom 90 g,thymos tekuta marinada kurca s medom 90 g,1.17,0,17,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256955,Thymos Tekutá marináda gril 90 g,thymos tekuta marinada gril 90 g,1.17,0,34,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256956,Thymos Tekutá marináda gyros 90 g,thymos tekuta marinada gyros 90 g,1.17,0,17,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256957,Thymos Tekutá marináda medová pikantná 150 g,thymos tekuta marinada medova pikantna 150 g,1.88,0,12,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256958,Thymos Marco Polo Ryby 20 g,thymos marco polo ryby 20 g,0.6,0,34,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256959,Tesco Perníkové korenie 30 g,tesco pernikove korenie 30 g,0.65,0,143,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256960,Thymos Šaláty & zelenina 25 g,thymos salaty & zelenina 25 g,0.81,0,33,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256961,Tesco Grilovacie korenie 30 g,tesco grilovacie korenie 30 g,0.43,0,74,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256962,Thymos Pečené kurča 100 g,thymos pecene kurca 100 g,1.5,0,19,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256963,Thymos Grilovacie korenie 100 g,thymos grilovacie korenie 100 g,1.5,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256964,Thymos Americké zemiaky 100 g,thymos americke zemiaky 100 g,1.5,0,18,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256965,Thymos Grilovaná zelenina 30 g,thymos grilovana zelenina 30 g,0.81,0,6,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256966,Thymos Bravčové pečené lahôdkové 30 g,thymos bravcove pecene lahodkove 30 g,0.81,0,7,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256967,Kotányi Kentucky krídelká prípravok s koreninami 45 g,kotanyi kentucky kridelka pripravok s koreninami 45 g,1.05,0,18,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256968,Kotányi Mlynček Talianske byliny 48 g,kotanyi mlyncek talianske byliny 48 g,2.75,0,24,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256969,Thymos Varené víno 9 g,thymos varene vino 9 g,0.92,0,8,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256970,Thymos Perníkové korenie 25 g,thymos pernikove korenie 25 g,0.92,0,49,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256971,Thymos Pizza 18 g,thymos pizza 18 g,0.81,0,26,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256972,Thymos Zemiaky pečené 30 g,thymos zemiaky pecene 30 g,0.81,0,26,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256973,Thymos Čína 25 g,thymos cina 25 g,0.81,0,9,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256974,Thymos Francúzske zemiaky 30 g,thymos francuzske zemiaky 30 g,0.81,0,17,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256975,Thymos Divina 30 g,thymos divina 30 g,0.81,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256976,Thymos Punč 10 g,thymos punc 10 g,0.81,0,24,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256977,Thymos Šalátová zálievka francúzska 10 g,thymos salatova zalievka francuzska 10 g,0.67,0,20,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256978,Thymos Šalátová zálievka grécka 10 g,thymos salatova zalievka grecka 10 g,0.67,0,26,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256979,Thymos Burger 25 g,thymos burger 25 g,0.81,0,35,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256980,Thymos Talianska zmes na cestoviny 18 g,thymos talianska zmes na cestoviny 18 g,0.81,0,20,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256981,Thymos Kurča ázia 25 g,thymos kurca azia 25 g,0.81,0,13,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256982,Thymos Mlynček gril minútky 55 g,thymos mlyncek gril minutky 55 g,2.83,0,10,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256983,Thymos Stehná & krídelká 25 g,thymos stehna & kridelka 25 g,0.81,0,8,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256984,Thymos Krkovička 25 g,thymos krkovicka 25 g,0.92,0,40,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256985,Kotányi Chimichurri Argentina prípravok s koreninami 20 g,kotanyi chimichurri argentina pripravok s koreninami 20 g,1.05,0,34,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256986,Kotányi Tandoori India prípravok s koreninami 25 g,kotanyi tandoori india pripravok s koreninami 25 g,1.05,0,22,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256987,Kotányi Prípravok s koreninami na Korea BBQ 25 g,kotanyi pripravok s koreninami na korea bbq 25 g,1.05,0,14,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256988,Thymos Mlynček šalátové korenie 50 g,thymos mlyncek salatove korenie 50 g,2.1,0,5,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256989,Thymos Kebab 25 g,thymos kebab 25 g,0.92,0,14,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256990,Thymos Polievkové byliny 7 g,thymos polievkove byliny 7 g,0.92,0,16,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256991,Thymos Grilovaný syr 20 g,thymos grilovany syr 20 g,0.81,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256992,Thymos Čevapčiči 30 g,thymos cevapcici 30 g,0.92,0,24,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256993,Thymos Šalátové korenie 20 g,thymos salatove korenie 20 g,0.81,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256994,Kotányi Burger American BBQ Style prípravok s koreninami 25 g,kotanyi burger american bbq style pripravok s koreninami 25 g,1.05,0,29,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256995,Vitana Zemiaky 23 g,vitana zemiaky 23 g,1.17,0,28,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256996,Vitana Fašírky 28 g,vitana fasirky 28 g,1.17,0,8,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256997,Vitana Steak 7 korení 23 g,vitana steak 7 koreni 23 g,1.17,0,10,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256998,Vitana Kura pečené bez soli 18 g,vitana kura pecene bez soli 18 g,1.17,0,12,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
256999,Vitana Hubové korenie 25 g,vitana hubove korenie 25 g,1.17,0,19,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257000,Vitana Bravčové pečené 28 g,vitana bravcove pecene 28 g,1.17,0,23,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257001,Vitana Špagety 23 g,vitana spagety 23 g,1.17,0,22,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257002,Vitana Šalátové korenie 23 g,vitana salatove korenie 23 g,1.17,0,9,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257003,Vitana Diabolské korenie 28 g,vitana diabolske korenie 28 g,1.17,0,19,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257004,Podravka Natur Na paradajky a mozzarellu 25 g,podravka natur na paradajky a mozzarellu 25 g,0.88,0,32,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257005,Thymos Kurča pikantné 30 g,thymos kurca pikantne 30 g,0.81,0,10,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257006,Podravka Natur Na šalát 25 g,podravka natur na salat 25 g,0.88,0,18,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257007,Podravka Natur Na ryby 25 g,podravka natur na ryby 25 g,0.88,0,22,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257008,Kotányi Mlynček Šaláty 40 g,kotanyi mlyncek salaty 40 g,2.75,0,14,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257009,Podravka Natur Na pečené zemiaky 25 g,podravka natur na pecene zemiaky 25 g,0.88,0,15,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257010,Podravka Natur Na zlaté kurča 25 g,podravka natur na zlate kurca 25 g,0.88,0,27,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257011,Thymos Kurča pečené bez soli a glutamanu 18 g,thymos kurca pecene bez soli a glutamanu 18 g,0.81,0,14,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257012,Thymos Ryby bez soli a glutamanu 18 g,thymos ryby bez soli a glutamanu 18 g,0.81,0,20,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257013,Thymos Kurča pečené 30 g,thymos kurca pecene 30 g,0.81,0,26,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257014,Thymos Americké zemiaky 30 g,thymos americke zemiaky 30 g,0.81,0,16,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257015,Kotányi Punč koreninový prípravok 10 g,kotanyi punc koreninovy pripravok 10 g,1.17,0,25,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257016,Kotányi Mlynček Provensálske byliny 33 g,kotanyi mlyncek provensalske byliny 33 g,2.75,0,8,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257017,Thymos Grilovacie korenie 35 g,thymos grilovacie korenie 35 g,0.81,0,14,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257018,Kotányi Varené víno aromatizovaný prípravok 35 g,kotanyi varene vino aromatizovany pripravok 35 g,1.17,0,51,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257019,Kotányi Bylinkové maslo prípravok s koreninami 24 g,kotanyi bylinkove maslo pripravok s koreninami 24 g,1.17,0,16,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257020,Kotányi Provensálske byliny zmes bylín 17 g,kotanyi provensalske byliny zmes bylin 17 g,1.05,0,10,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257021,Kotányi Koreninový prípravok na Divinu 20 g,kotanyi koreninovy pripravok na divinu 20 g,1.05,0,23,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257022,Kotányi Prípravok s koreninami na gyros 35 g,kotanyi pripravok s koreninami na gyros 35 g,1.05,0,34,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257023,Vitana Tzatziki 28 g,vitana tzatziki 28 g,1.17,0,20,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257024,Vitana Ryby 28 g,vitana ryby 28 g,1.17,0,19,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257025,Vitana Pizza 20 g,vitana pizza 20 g,1.17,0,9,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257026,Thymos Grilovacie korenie s príchuťou slaniny 30 g,thymos grilovacie korenie s prichutou slaniny 30 g,0.81,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257027,Thymos Kurča grilované 30 g,thymos kurca grilovane 30 g,0.81,0,34,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257028,Thymos Fašírky 30 g,thymos fasirky 30 g,0.81,0,24,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257029,Thymos Americké zemiaky bylinkové 30 g,thymos americke zemiaky bylinkove 30 g,0.81,0,12,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257030,Thymos Provensalské byliny 15 g,thymos provensalske byliny 15 g,0.92,0,9,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257031,Kotányi Polievkové byliny 8 g,kotanyi polievkove byliny 8 g,1.17,0,18,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257032,Kucharek Zdravita zeleninové ochucovadlo 200 g,kucharek zdravita zeleninove ochucovadlo 200 g,1.5,0,19,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257033,Podravka Ochucovadlo 222 g,podravka ochucovadlo 222 g,2.43,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257034,Podravka Ochucovadlo 400 g,podravka ochucovadlo 400 g,3.76,0,9,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257035,Podravka Ochucovadlo 75 g,podravka ochucovadlo 75 g,1.0,0,39,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257036,Vitana Klasik originál tekuté ochucovadlo 160 ml,vitana klasik original tekute ochucovadlo 160 ml,1.76,0,26,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257037,MAGGI Harmónia chuti ochucovadlo 200 g,maggi harmonia chuti ochucovadlo 200 g,1.76,0,7,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257038,Vitana Klasik delikates tekuté ochucovadlo 160 ml,vitana klasik delikates tekute ochucovadlo 160 ml,1.76,0,21,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257039,Kucharek Zeleninové ochucovadlo 200 g,kucharek zeleninove ochucovadlo 200 g,1.72,0,17,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
257040,Kucharek Tekuté ochucovadlo 185 ml,kucharek tekute ochucovadlo 185 ml,1.5,0,12,TRVANLIVE_POTRAVINY_VAJCIA,35,2,2024-03-01 11:58:13,2024-03-01 12:04:20
